Person_ID,Timestamp,First_Seen,Camera_ID,Location,Confidence_Pct,BBox_X,BBox_Y,BBox_W,BBox_H,Frame_Number
Person-95,2026-03-12 08:00:03,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,64.9,57,75,33,80,90
Person-98,2026-03-12 08:00:03,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,79.6,434,619,79,101,90
Person-101,2026-03-12 08:00:03,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,55.5,106,32,45,71,90
Person-105,2026-03-12 08:00:03,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,63.6,783,185,38,86,90
Person-1,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,79.4,1095,576,74,135,90
Person-2,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,59.3,1092,465,62,127,90
Person-3,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,63.8,461,194,38,102,93
Person-5,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,73.9,702,339,52,117,93
Person-6,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,59.9,485,131,32,91,93
Person-7,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,64.9,73,547,73,135,93
Person-9,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,56.5,472,29,30,83,93
Person-12,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,59.7,739,123,34,81,93
Person-13,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,59.0,531,31,28,84,93
Person-14,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,44.3,572,33,28,84,93
Person-18,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,69.8,374,311,47,106,93
Person-19,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,71.3,695,573,65,131,93
Person-20,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,76.5,605,238,46,107,93
Person-28,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,54.5,657,170,42,104,93
Person-30,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,76.2,1097,245,50,112,93
Person-38,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,56.9,920,24,26,88,93
Person-51,2026-03-12 08:00:03,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,42.0,381,239,40,85,93
Person-35,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,49.4,1210,233,52,112,93
Person-22,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,70.6,1176,162,47,109,93
Person-68,2026-03-12 08:00:03,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,69.2,667,486,41,122,93
Person-69,2026-03-12 08:00:03,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,44.6,873,0,33,72,93
Person-26,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,62.5,1110,43,27,74,93
Person-75,2026-03-12 08:00:03,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,50.5,610,40,26,88,93
Person-83,2026-03-12 08:00:03,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,45.1,153,0,30,55,93
Person-90,2026-03-12 08:00:03,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,79.3,789,562,64,137,93
Person-94,2026-03-12 08:00:03,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,66.6,0,358,63,133,93
Person-95,2026-03-12 08:00:03,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,69.0,56,75,34,80,93
Person-98,2026-03-12 08:00:03,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,78.1,440,609,72,111,93
Person-101,2026-03-12 08:00:03,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,54.8,113,32,40,70,93
Person-105,2026-03-12 08:00:03,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,59.6,783,179,36,83,93
Person-1,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,74.2,1102,588,76,127,93
Person-110,2026-03-12 08:00:03,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,40.9,293,331,44,89,93
Person-2,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,67.5,1100,476,61,126,93
Person-15,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,54.0,1138,79,48,93,93
Person-3,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,61.8,460,190,38,103,96
Person-5,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,72.6,702,332,52,120,96
Person-6,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,52.0,483,127,35,89,96
Person-7,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,42.3,72,557,69,125,96
Person-9,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,50.5,472,26,30,81,96
Person-12,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,55.3,740,126,35,81,96
Person-13,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,52.3,531,31,28,83,96
Person-18,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,61.4,371,315,49,103,96
Person-19,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,86.4,692,582,61,133,96
Person-20,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,73.5,606,243,47,107,96
Person-28,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,58.7,655,174,43,106,96
Person-30,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,79.8,1095,240,47,113,96
Person-38,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,56.3,920,23,25,89,96
Person-51,2026-03-12 08:00:03,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,52.5,382,241,39,88,96
Person-35,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,55.5,1211,237,58,110,96
Person-22,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,65.7,1176,166,48,108,96
Person-68,2026-03-12 08:00:03,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,70.5,669,479,38,122,96
Person-26,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,42.8,1110,45,30,74,96
Person-83,2026-03-12 08:00:03,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,44.3,153,0,29,57,96
Person-90,2026-03-12 08:00:03,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,80.2,789,550,65,142,96
Person-95,2026-03-12 08:00:03,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,62.9,56,75,34,80,96
Person-98,2026-03-12 08:00:03,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,75.9,445,598,66,122,96
Person-101,2026-03-12 08:00:03,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,54.0,121,32,32,69,96
Person-105,2026-03-12 08:00:03,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,56.8,781,175,38,82,96
Person-1,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,62.5,1108,598,75,122,96
Person-2,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,46.9,1106,484,63,122,96
Person-3,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,62.7,460,184,37,106,99
Person-5,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,68.3,701,324,52,114,99
Person-6,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,56.8,480,123,39,88,99
Person-7,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,86.3,69,569,66,139,99
Person-9,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,54.4,472,21,30,82,99
Person-12,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,65.9,740,128,35,81,99
Person-13,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,52.9,531,30,28,84,99
Person-14,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,41.9,572,33,28,84,99
Person-18,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,70.4,368,319,55,108,99
Person-19,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,77.5,686,590,58,125,99
Person-20,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,78.5,606,247,47,103,99
Person-28,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,44.9,653,180,45,107,99
Person-30,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,73.1,1091,233,47,110,99
Person-38,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,58.5,920,23,25,89,99
Person-51,2026-03-12 08:00:03,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,56.7,381,245,40,90,99
Person-35,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,76.5,1217,242,55,109,99
Person-22,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,67.6,1176,169,50,105,99
Person-68,2026-03-12 08:00:03,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,57.3,670,469,37,117,99
Person-69,2026-03-12 08:00:03,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,41.7,871,0,31,70,99
Person-58,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,44.2,125,658,64,62,99
Person-75,2026-03-12 08:00:03,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,43.5,611,46,27,84,99
Person-83,2026-03-12 08:00:03,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,50.5,154,0,27,58,99
Person-90,2026-03-12 08:00:03,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,78.1,791,536,62,148,99
Person-94,2026-03-12 08:00:03,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,45.0,8,372,73,125,99
Person-95,2026-03-12 08:00:03,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,64.9,56,74,33,80,99
Person-98,2026-03-12 08:00:03,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,75.7,447,585,62,135,99
Person-101,2026-03-12 08:00:03,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,66.8,128,32,36,68,99
Person-105,2026-03-12 08:00:03,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,53.1,780,171,42,83,99
Person-1,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,54.2,1112,613,75,107,99
Person-110,2026-03-12 08:00:03,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,41.1,291,330,45,89,99
Person-2,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,54.4,1111,498,66,121,99
Person-15,2026-03-12 08:00:03,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,46.1,1138,83,48,96,99
Person-3,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,70.3,460,177,38,104,102
Person-5,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,76.1,701,316,51,112,102
Person-6,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,57.4,479,119,41,89,102
Person-7,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,66.4,65,583,68,136,102
Person-9,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,50.0,472,18,29,84,102
Person-12,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,59.8,738,135,37,82,102
Person-13,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,51.5,531,31,28,82,102
Person-14,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,41.6,572,32,28,85,102
Person-18,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,79.0,367,326,59,109,102
Person-19,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,86.6,680,601,54,119,102
Person-20,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,79.9,606,252,46,107,102
Person-28,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,59.6,650,184,46,109,102
Person-30,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,76.8,1084,227,49,109,102
Person-38,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,59.1,919,23,26,89,102
Person-51,2026-03-12 08:00:04,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,56.3,377,251,45,86,102
Person-35,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,62.3,1218,252,58,109,102
Person-22,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,79.2,1176,175,51,109,102
Person-68,2026-03-12 08:00:04,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,68.6,669,457,38,114,102
Person-26,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,47.2,1113,49,35,75,102
Person-75,2026-03-12 08:00:04,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,49.1,611,48,27,88,102
Person-90,2026-03-12 08:00:04,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,79.8,790,521,62,137,102
Person-94,2026-03-12 08:00:04,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,74.4,15,383,73,124,102
Person-95,2026-03-12 08:00:04,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,57.6,56,73,33,80,102
Person-98,2026-03-12 08:00:04,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,69.1,449,570,59,139,102
Person-101,2026-03-12 08:00:04,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,48.8,134,34,42,65,102
Person-105,2026-03-12 08:00:04,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,61.1,780,168,39,83,102
Person-1,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,44.3,1118,630,73,90,102
Person-2,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,47.8,1115,512,70,126,102
Person-15,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,52.0,1139,86,46,95,102
Person-3,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,70.6,461,172,37,101,105
Person-5,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,77.1,701,311,51,115,105
Person-6,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,57.6,480,115,39,85,105
Person-7,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,70.7,60,596,71,124,105
Person-9,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,52.6,472,16,29,84,105
Person-12,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,67.3,739,138,36,85,105
Person-13,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,56.3,530,31,29,82,105
Person-18,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,74.5,366,334,61,107,105
Person-19,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,77.4,675,610,52,110,105
Person-20,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,75.5,606,259,45,107,105
Person-28,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,48.2,649,187,46,108,105
Person-30,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,78.3,1078,223,52,110,105
Person-38,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,58.1,919,23,26,88,105
Person-41,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,43.7,258,335,48,100,105
Person-51,2026-03-12 08:00:04,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,55.9,376,255,44,89,105
Person-35,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,59.8,1227,256,53,114,105
Person-22,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,71.7,1176,181,52,110,105
Person-68,2026-03-12 08:00:04,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,69.8,667,451,40,116,105
Person-69,2026-03-12 08:00:04,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,41.7,866,0,31,70,105
Person-75,2026-03-12 08:00:04,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,45.3,611,52,28,89,105
Person-90,2026-03-12 08:00:04,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,69.5,793,508,60,133,105
Person-94,2026-03-12 08:00:04,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,65.9,21,390,69,124,105
Person-95,2026-03-12 08:00:04,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,51.7,55,73,34,82,105
Person-98,2026-03-12 08:00:04,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,73.2,451,559,59,145,105
Person-105,2026-03-12 08:00:04,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,61.4,780,162,38,81,105
Person-2,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,42.2,1123,523,72,127,105
Person-15,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,51.3,1139,88,46,94,105
Person-3,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,62.9,460,168,39,101,108
Person-5,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,73.3,703,303,51,117,108
Person-6,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,53.8,480,110,35,87,108
Person-7,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,70.9,56,607,71,113,108
Person-9,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,49.3,471,11,29,82,108
Person-12,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,67.4,740,140,35,84,108
Person-13,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,61.4,530,30,28,82,108
Person-14,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,40.2,572,31,28,85,108
Person-18,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,72.5,367,339,56,102,108
Person-19,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,82.1,665,620,56,100,108
Person-20,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,71.5,605,264,45,107,108
Person-28,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,55.9,646,191,47,105,108
Person-30,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,78.8,1074,216,50,113,108
Person-38,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,60.4,919,21,26,89,108
Person-51,2026-03-12 08:00:04,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,48.0,375,259,43,89,108
Person-35,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,54.9,1230,260,50,112,108
Person-22,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,72.9,1174,187,54,108,108
Person-68,2026-03-12 08:00:04,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,64.3,666,440,42,119,108
Person-26,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,50.5,1120,50,34,77,108
Person-75,2026-03-12 08:00:04,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,49.5,611,54,29,88,108
Person-83,2026-03-12 08:00:04,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,40.3,147,0,36,83,108
Person-90,2026-03-12 08:00:04,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,76.6,795,496,59,138,108
Person-94,2026-03-12 08:00:04,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,77.2,28,395,65,119,108
Person-95,2026-03-12 08:00:04,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,60.1,55,72,35,82,108
Person-98,2026-03-12 08:00:04,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,66.9,449,547,63,154,108
Person-105,2026-03-12 08:00:04,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,71.0,780,157,36,81,108
Person-2,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,51.7,1132,535,70,132,108
Person-15,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,43.6,1140,88,45,98,108
Person-3,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,60.5,459,163,38,102,111
Person-5,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,72.7,704,297,50,113,111
Person-6,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,50.0,479,106,33,89,111
Person-7,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,79.0,50,617,72,103,111
Person-9,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,50.6,471,7,27,81,111
Person-12,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,60.3,742,143,32,82,111
Person-13,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,65.2,531,28,27,83,111
Person-14,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,41.1,572,31,28,84,111
Person-18,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,76.2,365,343,53,104,111
Person-19,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,88.4,657,627,57,93,111
Person-20,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,73.3,603,267,45,106,111
Person-28,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,52.0,644,194,47,109,111
Person-30,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,79.9,1073,211,47,110,111
Person-34,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,45.2,223,315,41,103,111
Person-38,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,57.0,919,20,26,90,111
Person-51,2026-03-12 08:00:04,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,57.2,374,262,41,89,111
Person-35,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,67.9,1238,267,42,109,111
Person-22,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,72.6,1174,190,55,106,111
Person-68,2026-03-12 08:00:04,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,67.6,665,431,42,115,111
Person-26,2026-03-12 08:00:04,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,47.7,1122,52,34,76,111
Person-75,2026-03-12 08:00:04,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,53.1,611,56,29,86,111
Person-90,2026-03-12 08:00:04,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,79.1,798,485,59,139,111
Person-94,2026-03-12 08:00:04,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,77.7,33,399,60,121,111
Person-95,2026-03-12 08:00:04,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,51.9,54,72,35,81,111
